date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias,forecast_accuracy_band
2023-12-14,Electronics,Headphones,South DC,Supplier C,230,211,249,4,100,4.61,83.31,91.0,False,0,False,38,19,9.0,Over-forecast,Excellent (90-100%)
2023-12-14,Electronics,Laptop,South DC,Supplier E,120,144,141,19,84,3.09,97.59,83.33,True,3,False,0,-24,16.67,Under-forecast,Good (80-90%)
2023-12-14,Electronics,Laptop,Central DC,Supplier A,368,338,409,2,100,4.71,75.08,91.12,False,0,True,71,30,8.88,Over-forecast,Excellent (90-100%)
2023-12-14,Electronics,Camera,Central DC,Supplier B,282,264,299,5,96,4.73,83.36,93.18,False,0,False,35,18,6.82,Over-forecast,Excellent (90-100%)
2023-12-14,Electronics,Camera,West DC,Supplier E,288,252,335,15,76,3.56,65.95,85.71,False,0,True,83,36,14.29,Over-forecast,Good (80-90%)
2023-12-14,Clothing,Shoes,East DC,Supplier B,390,420,410,2,96,3.99,96.17,92.86,True,10,False,0,-30,7.14,Under-forecast,Excellent (90-100%)
2023-12-14,Clothing,Shoes,South DC,Supplier C,232,257,253,8,100,4.02,99.13,90.27,True,4,False,0,-25,9.73,Under-forecast,Excellent (90-100%)
2023-12-14,Clothing,Sweater,South DC,Supplier B,784,688,865,3,100,4.69,79.8,86.05,False,0,True,177,96,13.95,Over-forecast,Good (80-90%)
2023-12-14,Clothing,Sweater,Central DC,Supplier A,372,425,414,2,100,3.64,95.5,87.53,True,11,False,0,-53,12.47,Under-forecast,Good (80-90%)
2023-12-14,Clothing,Jeans,East DC,Supplier D,368,423,398,14,84,3.58,91.18,87.0,True,25,False,0,-55,13.0,Under-forecast,Good (80-90%)
2023-12-14,Clothing,Jeans,West DC,Supplier E,211,259,248,3,101,3.38,97.54,81.47,True,11,False,0,-48,18.53,Under-forecast,Good (80-90%)
2023-12-14,Food,Bread,East DC,Supplier E,293,321,339,9,97,4.69,92.0,91.28,False,0,False,18,-28,8.72,Under-forecast,Excellent (90-100%)
2023-12-14,Food,Bread,South DC,Supplier C,229,204,253,3,97,4.75,77.95,87.75,False,0,True,49,25,12.25,Over-forecast,Good (80-90%)
2023-12-14,Food,Coffee,Central DC,Supplier A,522,537,555,1,96,5.0,96.44,97.21,False,0,False,18,-15,2.79,Under-forecast,Excellent (90-100%)
2023-12-14,Food,Coffee,West DC,Supplier A,374,339,410,3,100,4.43,72.8,89.68,False,0,True,71,35,10.32,Over-forecast,Good (80-90%)
2023-12-14,Food,Eggs,South DC,Supplier A,620,593,652,1,96,5.0,92.03,95.45,False,0,False,59,27,4.55,Over-forecast,Excellent (90-100%)
2023-12-14,Food,Eggs,West DC,Supplier B,467,501,497,4,96,4.57,98.72,93.21,True,4,False,0,-34,6.79,Under-forecast,Excellent (90-100%)
2023-12-14,Home Goods,Chair,South DC,Supplier A,101,128,115,1,96,2.53,89.67,78.91,True,13,False,0,-27,21.09,Under-forecast,Fair (70-80%)
2023-12-14,Home Goods,Chair,West DC,Supplier B,233,196,268,5,96,4.11,64.37,81.12,False,0,True,72,37,18.88,Over-forecast,Good (80-90%)
2023-12-14,Home Goods,Curtains,West DC,Supplier E,236,214,270,19,84,3.82,70.6,89.72,False,0,True,56,22,10.28,Over-forecast,Good (80-90%)
2023-12-14,Home Goods,Curtains,Central DC,Supplier B,177,160,194,2,96,4.68,79.38,89.38,False,0,True,34,17,10.62,Over-forecast,Good (80-90%)
2023-12-14,Home Goods,Table,South DC,Supplier C,222,180,260,9,92,3.76,53.18,76.67,False,0,True,80,42,23.33,Over-forecast,Fair (70-80%)
2023-12-14,Home Goods,Table,Central DC,Supplier D,118,108,130,11,92,4.83,77.86,90.74,False,0,True,22,10,9.26,Accurate,Excellent (90-100%)
2023-12-14,Sports,Fitness Tracker,South DC,Supplier A,105,116,114,3,100,4.2,97.96,90.52,True,2,False,0,-11,9.48,Accurate,Excellent (90-100%)
2023-12-14,Sports,Fitness Tracker,West DC,Supplier C,152,135,169,4,98,4.6,75.56,87.41,False,0,True,34,17,12.59,Over-forecast,Good (80-90%)
2023-12-14,Sports,Yoga Mat,South DC,Supplier A,75,87,81,2,96,4.14,91.85,86.21,True,6,False,0,-12,13.79,Accurate,Good (80-90%)
2023-12-14,Sports,Yoga Mat,Central DC,Supplier B,202,181,222,3,96,4.53,75.03,88.4,False,0,True,41,21,11.6,Over-forecast,Good (80-90%)
2023-12-14,Sports,Tennis Racket,West DC,Supplier A,183,161,200,3,96,4.39,74.58,86.34,False,0,True,39,22,13.66,Over-forecast,Good (80-90%)
2023-12-14,Sports,Tennis Racket,South DC,Supplier C,187,168,205,5,97,4.61,73.87,88.69,False,0,True,37,19,11.31,Over-forecast,Good (80-90%)
2023-12-14,Beauty,Skincare,South DC,Supplier C,193,177,211,4,100,4.65,82.0,90.96,False,0,False,34,16,9.04,Over-forecast,Excellent (90-100%)
2023-12-14,Beauty,Skincare,West DC,Supplier D,354,316,383,9,100,4.54,70.71,87.97,False,0,True,67,38,12.03,Over-forecast,Good (80-90%)
2023-12-14,Beauty,Hair Dryer,West DC,Supplier D,278,316,309,3,99,3.98,99.96,87.97,True,7,False,0,-38,12.03,Under-forecast,Good (80-90%)
2023-12-14,Beauty,Hair Dryer,South DC,Supplier E,216,236,244,8,96,4.44,99.99,91.53,False,0,False,8,-20,8.47,Under-forecast,Excellent (90-100%)
2023-12-14,Beauty,Perfume,Central DC,Supplier A,482,464,512,3,100,5.0,88.56,96.12,False,0,False,48,18,3.88,Over-forecast,Excellent (90-100%)
2023-12-14,Beauty,Perfume,West DC,Supplier D,212,255,242,6,98,3.54,90.4,83.14,True,13,False,0,-43,16.86,Under-forecast,Good (80-90%)
2023-12-15,Electronics,Headphones,East DC,Supplier D,254,283,277,4,101,3.51,95.63,89.75,True,6,False,0,-29,10.25,Under-forecast,Good (80-90%)
2023-12-15,Electronics,Headphones,West DC,Supplier C,265,320,297,4,97,3.51,90.07,82.81,True,23,False,0,-55,17.19,Under-forecast,Good (80-90%)
2023-12-15,Electronics,Tablet,South DC,Supplier A,646,548,753,3,100,4.52,59.86,82.12,False,0,True,205,98,17.88,Over-forecast,Good (80-90%)
2023-12-15,Electronics,Tablet,Central DC,Supplier A,454,495,499,1,96,4.84,99.93,91.72,False,0,False,4,-41,8.28,Under-forecast,Excellent (90-100%)
2023-12-15,Electronics,Phone,Central DC,Supplier E,254,290,296,12,99,4.63,99.49,87.59,False,0,False,6,-36,12.41,Under-forecast,Good (80-90%)
2023-12-15,Electronics,Phone,East DC,Supplier C,585,540,640,3,96,4.68,86.49,91.67,False,0,False,100,45,8.33,Over-forecast,Excellent (90-100%)
2023-12-15,Clothing,Dress,South DC,Supplier E,404,317,518,11,96,3.51,23.11,72.56,False,0,True,201,87,27.44,Over-forecast,Fair (70-80%)
2023-12-15,Clothing,Dress,East DC,Supplier D,257,217,291,9,98,4.02,50.84,81.57,False,0,True,74,40,18.43,Over-forecast,Good (80-90%)
2023-12-15,Clothing,Sweater,Central DC,Supplier E,1025,1110,1155,25,44,3.96,95.94,92.34,False,0,False,45,-85,7.66,Under-forecast,Excellent (90-100%)
2023-12-15,Clothing,Sweater,West DC,Supplier D,1084,1282,1276,4,98,3.53,98.63,84.56,True,6,False,0,-198,15.44,Under-forecast,Good (80-90%)
2023-12-15,Clothing,T-shirt,South DC,Supplier E,346,400,393,21,52,3.3,98.1,86.5,True,7,False,0,-54,13.5,Under-forecast,Good (80-90%)
2023-12-15,Clothing,T-shirt,East DC,Supplier A,238,202,277,3,100,4.56,52.42,82.18,False,0,True,75,36,17.82,Over-forecast,Good (80-90%)
2023-12-15,Food,Cheese,East DC,Supplier D,870,948,947,7,96,4.22,98.11,91.77,True,1,False,0,-78,8.23,Under-forecast,Excellent (90-100%)
2023-12-15,Food,Cheese,South DC,Supplier B,958,1017,1011,2,96,4.39,99.54,94.2,True,6,False,0,-59,5.8,Under-forecast,Excellent (90-100%)
2023-12-15,Food,Chocolate,Central DC,Supplier C,1446,1370,1525,5,96,4.83,85.59,94.45,False,0,False,155,76,5.55,Over-forecast,Excellent (90-100%)
2023-12-15,Food,Chocolate,South DC,Supplier B,922,801,1074,3,100,4.19,66.97,84.89,False,0,True,273,121,15.11,Over-forecast,Good (80-90%)
2023-12-15,Food,Eggs,South DC,Supplier B,596,704,686,6,100,3.49,98.31,84.66,True,18,False,0,-108,15.34,Under-forecast,Good (80-90%)
2023-12-15,Food,Eggs,East DC,Supplier D,472,456,504,7,92,4.98,80.18,96.49,False,0,False,48,16,3.51,Over-forecast,Excellent (90-100%)
2023-12-15,Home Goods,Curtains,Central DC,Supplier B,330,292,365,6,100,4.68,76.01,86.99,False,0,True,73,38,13.01,Over-forecast,Good (80-90%)
2023-12-15,Home Goods,Curtains,West DC,Supplier B,300,239,373,3,100,3.81,22.83,74.48,False,0,True,134,61,25.52,Over-forecast,Fair (70-80%)
2023-12-15,Home Goods,Lamp,East DC,Supplier A,278,329,325,4,100,3.49,98.29,84.5,True,4,False,0,-51,15.5,Under-forecast,Good (80-90%)
2023-12-15,Home Goods,Lamp,South DC,Supplier C,297,351,347,9,84,3.47,95.66,84.62,True,4,False,0,-54,15.38,Under-forecast,Good (80-90%)
2023-12-15,Home Goods,Pillow,South DC,Supplier E,177,140,219,7,96,3.01,43.8,73.57,False,0,True,79,37,26.43,Over-forecast,Fair (70-80%)
2023-12-15,Home Goods,Pillow,Central DC,Supplier E,169,151,194,13,92,4.22,71.28,88.08,False,0,True,43,18,11.92,Over-forecast,Good (80-90%)
2023-12-15,Sports,Tennis Racket,Central DC,Supplier C,194,212,210,7,92,3.73,98.01,91.51,True,2,False,0,-18,8.49,Under-forecast,Excellent (90-100%)
2023-12-15,Sports,Tennis Racket,West DC,Supplier D,275,252,306,4,102,4.66,73.39,90.87,False,0,True,54,23,9.13,Over-forecast,Excellent (90-100%)
2023-12-15,Sports,Dumbbells,West DC,Supplier A,409,353,463,3,96,4.39,55.82,84.14,False,0,True,110,56,15.86,Over-forecast,Good (80-90%)
2023-12-15,Sports,Dumbbells,Central DC,Supplier D,305,268,337,9,100,4.39,72.13,86.19,False,0,True,69,37,13.81,Over-forecast,Good (80-90%)
2023-12-15,Sports,Running Shoes,West DC,Supplier E,166,193,192,9,97,3.69,95.31,86.01,True,1,False,0,-27,13.99,Under-forecast,Good (80-90%)
2023-12-15,Sports,Running Shoes,South DC,Supplier D,175,195,191,4,102,3.89,98.59,89.74,True,4,False,0,-20,10.26,Under-forecast,Good (80-90%)
2023-12-15,Beauty,Perfume,South DC,Supplier B,554,641,607,4,96,4.08,93.36,86.43,True,34,False,0,-87,13.57,Under-forecast,Good (80-90%)
2023-12-15,Beauty,Perfume,West DC,Supplier E,410,464,471,18,92,4.23,97.62,88.36,False,0,False,7,-54,11.64,Under-forecast,Good (80-90%)
2023-12-15,Beauty,Makeup,Central DC,Supplier A,445,407,496,4,100,4.99,70.67,90.66,False,0,True,89,38,9.34,Over-forecast,Excellent (90-100%)
2023-12-15,Beauty,Makeup,East DC,Supplier D,506,599,587,9,92,3.62,99.32,84.47,True,12,False,0,-93,15.53,Under-forecast,Good (80-90%)
2023-12-15,Beauty,Shampoo,East DC,Supplier C,304,343,338,4,100,3.8,99.79,88.63,True,5,False,0,-39,11.37,Under-forecast,Good (80-90%)
2023-12-15,Beauty,Shampoo,Central DC,Supplier A,209,234,228,2,96,4.06,98.47,89.32,True,6,False,0,-25,10.68,Under-forecast,Good (80-90%)
2023-12-16,Electronics,Smart Watch,East DC,Supplier B,232,251,244,4,96,3.96,98.24,92.43,True,7,False,0,-19,7.57,Under-forecast,Excellent (90-100%)
2023-12-16,Electronics,Smart Watch,Central DC,Supplier C,163,179,182,5,100,4.72,97.61,91.06,False,0,False,3,-16,8.94,Under-forecast,Excellent (90-100%)
2023-12-16,Electronics,Headphones,East DC,Supplier B,338,381,368,2,97,4.14,98.78,88.71,True,13,False,0,-43,11.29,Under-forecast,Good (80-90%)
2023-12-16,Electronics,Headphones,West DC,Supplier C,397,376,422,4,99,4.49,80.63,94.41,False,0,False,46,21,5.59,Over-forecast,Excellent (90-100%)
2023-12-16,Electronics,Laptop,East DC,Supplier C,433,385,473,5,96,4.45,76.81,87.53,False,0,True,88,48,12.47,Over-forecast,Good (80-90%)
2023-12-16,Electronics,Laptop,Central DC,Supplier C,151,158,161,5,92,4.74,96.04,95.57,False,0,False,3,-7,4.43,Accurate,Excellent (90-100%)
2023-12-16,Clothing,Jeans,South DC,Supplier D,328,289,358,9,92,4.38,72.78,86.51,False,0,True,69,39,13.49,Over-forecast,Good (80-90%)
2023-12-16,Clothing,Jeans,West DC,Supplier E,398,449,462,11,101,4.24,96.75,88.64,False,0,False,13,-51,11.36,Under-forecast,Good (80-90%)
2023-12-16,Clothing,Shoes,East DC,Supplier A,376,332,414,3,96,4.45,79.33,86.75,False,0,True,82,44,13.25,Over-forecast,Good (80-90%)
2023-12-16,Clothing,Shoes,Central DC,Supplier A,497,454,539,3,96,4.98,88.29,90.53,False,0,False,85,43,9.47,Over-forecast,Excellent (90-100%)
2023-12-16,Clothing,Jacket,East DC,Supplier C,499,469,533,8,84,4.14,85.86,93.6,False,0,False,64,30,6.4,Over-forecast,Excellent (90-100%)
2023-12-16,Clothing,Jacket,West DC,Supplier E,578,689,710,18,68,3.4,98.79,83.89,False,0,False,21,-111,16.11,Under-forecast,Good (80-90%)
2023-12-16,Food,Milk,Central DC,Supplier D,277,284,293,11,96,4.91,99.1,97.54,False,0,False,9,-7,2.46,Accurate,Excellent (90-100%)
2023-12-16,Food,Milk,South DC,Supplier C,376,335,406,5,96,4.6,77.58,87.76,False,0,True,71,41,12.24,Over-forecast,Good (80-90%)
2023-12-16,Food,Eggs,South DC,Supplier A,386,405,406,4,100,5.0,95.52,95.31,False,0,False,1,-19,4.69,Under-forecast,Excellent (90-100%)
2023-12-16,Food,Eggs,West DC,Supplier D,392,406,414,10,97,4.96,95.38,96.55,False,0,False,8,-14,3.45,Accurate,Excellent (90-100%)
2023-12-16,Food,Cheese,Central DC,Supplier E,256,267,287,13,68,4.12,90.01,95.88,False,0,False,20,-11,4.12,Accurate,Excellent (90-100%)
2023-12-16,Food,Cheese,West DC,Supplier C,651,731,720,7,92,3.61,99.3,89.06,True,11,False,0,-80,10.94,Under-forecast,Good (80-90%)
2023-12-16,Home Goods,Pillow,Central DC,Supplier A,248,228,276,3,96,4.96,75.6,91.23,False,0,True,48,20,8.77,Over-forecast,Excellent (90-100%)
2023-12-16,Home Goods,Pillow,East DC,Supplier E,198,239,232,14,96,3.59,99.17,82.85,True,7,False,0,-41,17.15,Under-forecast,Good (80-90%)
2023-12-16,Home Goods,Lamp,West DC,Supplier D,123,141,134,6,100,3.94,98.91,87.23,True,7,False,0,-18,12.77,Under-forecast,Good (80-90%)
2023-12-16,Home Goods,Lamp,East DC,Supplier E,213,185,259,7,96,3.91,51.11,84.86,False,0,True,74,28,15.14,Over-forecast,Good (80-90%)
2023-12-16,Home Goods,Table,West DC,Supplier E,160,180,183,8,97,4.44,99.63,88.89,False,0,False,3,-20,11.11,Under-forecast,Good (80-90%)
2023-12-16,Home Goods,Table,East DC,Supplier B,115,103,128,4,96,4.55,76.82,88.35,False,0,True,25,12,11.65,Accurate,Good (80-90%)
2023-12-16,Sports,Yoga Mat,West DC,Supplier B,113,128,122,3,96,4.06,99.57,88.28,True,6,False,0,-15,11.72,Under-forecast,Good (80-90%)
2023-12-16,Sports,Yoga Mat,South DC,Supplier D,166,142,195,12,68,3.76,63.9,83.1,False,0,True,53,24,16.9,Over-forecast,Good (80-90%)
2023-12-16,Sports,Dumbbells,East DC,Supplier D,84,79,90,5,100,5.0,81.13,93.67,False,0,False,11,5,6.33,Accurate,Excellent (90-100%)
2023-12-16,Sports,Dumbbells,South DC,Supplier D,148,188,170,1,99,3.25,92.19,78.72,True,18,False,0,-40,21.28,Under-forecast,Fair (70-80%)
2023-12-16,Sports,Running Shoes,Central DC,Supplier C,141,132,151,6,100,4.53,84.09,93.18,False,0,False,19,9,6.82,Accurate,Excellent (90-100%)
2023-12-16,Sports,Running Shoes,East DC,Supplier C,205,236,224,5,96,3.55,91.5,86.86,True,12,False,0,-31,13.14,Under-forecast,Good (80-90%)
2023-12-16,Beauty,Skincare,East DC,Supplier A,421,401,454,2,100,5.0,81.02,95.01,False,0,False,53,20,4.99,Over-forecast,Excellent (90-100%)
2023-12-16,Beauty,Skincare,West DC,Supplier C,343,306,380,3,98,4.52,77.46,87.91,False,0,True,74,37,12.09,Over-forecast,Good (80-90%)
2023-12-16,Beauty,Hair Dryer,South DC,Supplier C,518,445,604,4,100,4.0,67.79,83.6,False,0,True,159,73,16.4,Over-forecast,Good (80-90%)
2023-12-16,Beauty,Hair Dryer,West DC,Supplier B,151,172,166,2,96,4.02,98.34,87.79,True,6,False,0,-21,12.21,Under-forecast,Good (80-90%)
2023-12-16,Beauty,Shampoo,South DC,Supplier A,246,292,276,2,96,3.93,90.14,84.25,True,16,False,0,-46,15.75,Under-forecast,Good (80-90%)
2023-12-16,Beauty,Shampoo,West DC,Supplier E,333,388,384,9,100,3.43,97.13,85.82,True,4,False,0,-55,14.18,Under-forecast,Good (80-90%)
2023-12-17,Electronics,Tablet,East DC,Supplier D,371,332,407,6,100,4.47,74.21,88.25,False,0,True,75,39,11.75,Over-forecast,Good (80-90%)
2023-12-17,Electronics,Tablet,South DC,Supplier B,274,337,320,4,100,3.78,93.14,81.31,True,17,False,0,-63,18.69,Under-forecast,Good (80-90%)
2023-12-17,Electronics,Phone,West DC,Supplier D,160,176,176,13,92,4.49,96.12,90.91,False,0,False,0,-16,9.09,Under-forecast,Excellent (90-100%)
2023-12-17,Electronics,Phone,Central DC,Supplier B,239,252,257,4,97,4.75,95.17,94.84,False,0,False,5,-13,5.16,Accurate,Excellent (90-100%)
2023-12-17,Electronics,Smart Watch,West DC,Supplier C,141,152,149,6,96,4.21,96.09,92.76,True,3,False,0,-11,7.24,Accurate,Excellent (90-100%)
2023-12-17,Electronics,Smart Watch,East DC,Supplier E,230,246,258,6,100,4.62,99.23,93.5,False,0,False,12,-16,6.5,Under-forecast,Excellent (90-100%)
2023-12-17,Clothing,Sweater,West DC,Supplier A,461,559,525,2,96,3.9,92.42,82.47,True,34,False,0,-98,17.53,Under-forecast,Good (80-90%)
2023-12-17,Clothing,Sweater,East DC,Supplier D,560,488,613,8,92,4.18,78.85,85.25,False,0,True,125,72,14.75,Over-forecast,Good (80-90%)
2023-12-17,Clothing,Jeans,South DC,Supplier D,228,281,259,9,97,3.29,91.2,81.14,True,22,False,0,-53,18.86,Under-forecast,Good (80-90%)
2023-12-17,Clothing,Jeans,East DC,Supplier D,374,409,415,8,96,4.67,96.28,91.44,False,0,False,6,-35,8.56,Under-forecast,Excellent (90-100%)
2023-12-17,Clothing,Shoes,South DC,Supplier B,292,369,328,4,100,2.68,88.42,79.13,True,41,False,0,-77,20.87,Under-forecast,Fair (70-80%)
2023-12-17,Clothing,Shoes,Central DC,Supplier A,286,315,312,3,96,4.21,96.42,90.79,True,3,False,0,-29,9.21,Under-forecast,Excellent (90-100%)
2023-12-17,Food,Coffee,East DC,Supplier D,595,651,652,7,98,4.47,99.52,91.4,False,0,False,1,-56,8.6,Under-forecast,Excellent (90-100%)
2023-12-17,Food,Coffee,Central DC,Supplier B,372,386,397,3,96,5.0,96.94,96.37,False,0,False,11,-14,3.63,Accurate,Excellent (90-100%)
2023-12-17,Food,Cheese,West DC,Supplier C,573,543,608,8,92,4.67,89.14,94.48,False,0,False,65,30,5.52,Over-forecast,Excellent (90-100%)
2023-12-17,Food,Cheese,South DC,Supplier B,404,380,432,5,100,4.95,87.14,93.68,False,0,False,52,24,6.32,Over-forecast,Excellent (90-100%)
2023-12-17,Food,Chocolate,South DC,Supplier D,968,917,1018,4,101,4.62,87.3,94.44,False,0,False,101,51,5.56,Over-forecast,Excellent (90-100%)
2023-12-17,Food,Chocolate,East DC,Supplier A,876,925,935,1,96,4.65,95.11,94.7,False,0,False,10,-49,5.3,Under-forecast,Excellent (90-100%)
2023-12-17,Home Goods,Rug,East DC,Supplier B,225,244,242,3,96,4.52,96.07,92.21,True,2,False,0,-19,7.79,Under-forecast,Excellent (90-100%)
2023-12-17,Home Goods,Rug,South DC,Supplier E,177,217,208,8,99,3.26,99.01,81.57,True,9,False,0,-40,18.43,Under-forecast,Good (80-90%)
2023-12-17,Home Goods,Chair,South DC,Supplier C,194,224,210,5,100,3.88,90.07,86.61,True,14,False,0,-30,13.39,Under-forecast,Good (80-90%)
2023-12-17,Home Goods,Chair,Central DC,Supplier A,164,188,178,1,96,3.89,90.64,87.23,True,10,False,0,-24,12.77,Under-forecast,Good (80-90%)
2023-12-17,Home Goods,Pillow,East DC,Supplier A,165,142,185,2,100,4.45,65.08,83.8,False,0,True,43,23,16.2,Over-forecast,Good (80-90%)
2023-12-17,Home Goods,Pillow,South DC,Supplier E,91,77,109,8,100,4.11,50.22,81.82,False,0,True,32,14,18.18,Accurate,Good (80-90%)
2023-12-17,Sports,Dumbbells,Central DC,Supplier C,188,199,199,7,92,4.75,98.21,94.47,False,0,False,0,-11,5.53,Accurate,Excellent (90-100%)
2023-12-17,Sports,Dumbbells,West DC,Supplier D,79,86,87,11,100,4.78,99.3,91.86,False,0,False,1,-7,8.14,Accurate,Excellent (90-100%)
2023-12-17,Sports,Tennis Racket,West DC,Supplier B,97,86,107,3,96,4.31,75.41,87.21,False,0,True,21,11,12.79,Accurate,Good (80-90%)
2023-12-17,Sports,Tennis Racket,Central DC,Supplier C,122,134,131,5,92,3.84,97.87,91.04,True,3,False,0,-12,8.96,Accurate,Excellent (90-100%)
2023-12-17,Sports,Running Shoes,West DC,Supplier A,76,88,82,1,96,4.1,91.34,86.36,True,6,False,0,-12,13.64,Accurate,Good (80-90%)
2023-12-17,Sports,Running Shoes,South DC,Supplier A,167,185,183,3,96,4.29,99.15,90.27,True,2,False,0,-18,9.73,Under-forecast,Excellent (90-100%)
2023-12-17,Beauty,Hair Dryer,West DC,Supplier C,293,343,321,7,100,3.84,91.89,85.42,True,22,False,0,-50,14.58,Under-forecast,Good (80-90%)
2023-12-17,Beauty,Hair Dryer,Central DC,Supplier C,183,193,194,8,84,4.24,98.33,94.82,False,0,False,1,-10,5.18,Accurate,Excellent (90-100%)
2023-12-17,Beauty,Shampoo,West DC,Supplier D,511,440,588,7,96,4.3,60.77,83.86,False,0,True,148,71,16.14,Over-forecast,Good (80-90%)
2023-12-17,Beauty,Shampoo,East DC,Supplier B,466,423,516,5,100,4.71,71.0,89.83,False,0,True,93,43,10.17,Over-forecast,Good (80-90%)
2023-12-17,Beauty,Makeup,East DC,Supplier B,331,307,351,5,92,4.76,86.07,92.18,False,0,False,44,24,7.82,Over-forecast,Excellent (90-100%)
2023-12-17,Beauty,Makeup,West DC,Supplier C,600,524,660,3,96,4.22,75.88,85.5,False,0,True,136,76,14.5,Over-forecast,Good (80-90%)
2023-12-18,Electronics,Camera,Central DC,Supplier D,304,324,326,9,92,4.44,97.23,93.83,False,0,False,2,-20,6.17,Under-forecast,Excellent (90-100%)
2023-12-18,Electronics,Camera,East DC,Supplier B,234,269,255,3,96,4.14,94.17,86.99,True,14,False,0,-35,13.01,Under-forecast,Good (80-90%)
2023-12-18,Electronics,Laptop,West DC,Supplier C,262,287,290,7,100,4.79,97.93,91.29,False,0,False,3,-25,8.71,Under-forecast,Excellent (90-100%)
2023-12-18,Electronics,Laptop,East DC,Supplier E,193,204,213,21,60,3.59,96.77,94.61,False,0,False,9,-11,5.39,Accurate,Excellent (90-100%)
2023-12-18,Electronics,Tablet,Central DC,Supplier E,322,337,358,14,98,5.0,93.59,95.55,False,0,False,21,-15,4.45,Under-forecast,Excellent (90-100%)
2023-12-18,Electronics,Tablet,East DC,Supplier D,228,244,240,3,97,3.9,96.48,93.44,True,4,False,0,-16,6.56,Under-forecast,Excellent (90-100%)
2023-12-18,Clothing,Jeans,Central DC,Supplier B,322,341,338,7,92,3.99,98.63,94.43,True,3,False,0,-19,5.57,Under-forecast,Excellent (90-100%)
2023-12-18,Clothing,Jeans,South DC,Supplier D,263,238,291,9,100,4.33,72.97,89.5,False,0,True,53,25,10.5,Over-forecast,Good (80-90%)
2023-12-18,Clothing,Dress,East DC,Supplier E,261,227,300,19,92,3.99,51.43,85.02,False,0,True,73,34,14.98,Over-forecast,Good (80-90%)
2023-12-18,Clothing,Dress,South DC,Supplier C,194,241,220,7,92,3.44,94.83,80.5,True,21,False,0,-47,19.5,Under-forecast,Good (80-90%)
2023-12-18,Clothing,Shoes,Central DC,Supplier C,154,165,166,3,98,4.65,96.19,93.33,False,0,False,1,-11,6.67,Accurate,Excellent (90-100%)
2023-12-18,Clothing,Shoes,West DC,Supplier A,540,455,628,1,96,4.24,53.93,81.32,False,0,True,173,85,18.68,Over-forecast,Good (80-90%)
2023-12-18,Food,Coffee,South DC,Supplier A,435,395,482,3,100,4.42,73.37,89.87,False,0,True,87,40,10.13,Over-forecast,Good (80-90%)
2023-12-18,Food,Coffee,East DC,Supplier A,253,241,271,4,100,5.0,86.98,95.02,False,0,False,30,12,4.98,Accurate,Excellent (90-100%)
2023-12-18,Food,Chocolate,West DC,Supplier B,307,342,338,4,100,3.7,96.37,89.77,True,4,False,0,-35,10.23,Under-forecast,Good (80-90%)
2023-12-18,Food,Chocolate,Central DC,Supplier C,573,591,611,7,92,4.93,96.42,96.95,False,0,False,20,-18,3.05,Under-forecast,Excellent (90-100%)
2023-12-18,Food,Cheese,Central DC,Supplier A,440,414,474,1,96,5.0,87.76,93.72,False,0,False,60,26,6.28,Over-forecast,Excellent (90-100%)
2023-12-18,Food,Cheese,South DC,Supplier D,242,257,254,9,96,4.23,99.75,94.16,True,3,False,0,-15,5.84,Under-forecast,Excellent (90-100%)
2023-12-18,Home Goods,Rug,Central DC,Supplier B,168,185,181,3,96,4.65,99.96,90.81,True,4,False,0,-17,9.19,Under-forecast,Excellent (90-100%)
2023-12-18,Home Goods,Rug,South DC,Supplier C,121,156,142,7,100,3.1,92.81,77.56,True,14,False,0,-35,22.44,Under-forecast,Fair (70-80%)
2023-12-18,Home Goods,Chair,East DC,Supplier D,190,174,208,4,103,4.57,83.57,90.8,False,0,False,34,16,9.2,Over-forecast,Excellent (90-100%)
2023-12-18,Home Goods,Chair,Central DC,Supplier B,173,154,188,5,100,4.38,75.58,87.66,False,0,True,34,19,12.34,Over-forecast,Good (80-90%)
2023-12-18,Home Goods,Table,Central DC,Supplier A,244,221,267,3,100,4.99,73.15,89.59,False,0,True,46,23,10.41,Over-forecast,Good (80-90%)
2023-12-18,Home Goods,Table,East DC,Supplier D,83,91,92,6,98,4.81,95.88,91.21,False,0,False,1,-8,8.79,Accurate,Excellent (90-100%)
2023-12-18,Sports,Yoga Mat,East DC,Supplier D,150,140,159,9,96,4.76,86.5,92.86,False,0,False,19,10,7.14,Accurate,Excellent (90-100%)
2023-12-18,Sports,Yoga Mat,West DC,Supplier C,110,97,121,5,92,4.24,77.02,86.6,False,0,True,24,13,13.4,Accurate,Good (80-90%)
2023-12-18,Sports,Fitness Tracker,Central DC,Supplier A,129,137,138,2,100,5.0,95.71,94.16,False,0,False,1,-8,5.84,Accurate,Excellent (90-100%)
2023-12-18,Sports,Fitness Tracker,South DC,Supplier E,149,171,171,9,96,4.21,99.91,87.13,False,0,False,0,-22,12.87,Under-forecast,Good (80-90%)
2023-12-18,Sports,Running Shoes,Central DC,Supplier D,157,168,165,10,96,4.3,97.66,93.45,True,3,False,0,-11,6.55,Accurate,Excellent (90-100%)
